measId,measTimestamp,Position X, Position Y,Position Z,zoneId,Zonename,meas X,meas Y,meas Z,N,109,AIT-L15,aut-sams-1,bolyai_E4_floor3,Bosch_Telemetry,dd,doa2,doa200,doa203,doa207,doa208,doa6,EET_3,FRM,GEIAKFSZ,IITAP1,IITAP1-GUEST,IITAP2,IITAP2-GUEST,IITAP3,IITAP3-GUEST,info,info2,KEMA10,kemA4,KRZ,library114,TP-LINK_B2765A,UPC Wi-Free,UPC8902044,wireless,00:16:53:4C:B1:F9,00:16:53:4C:B2:02,00:16:53:4C:B4:EB,00:16:53:4C:E9:1D,00:16:53:4C:F2:6A,00:16:53:4C:F5:2D,00:16:53:4C:F9:A4,00:16:53:4C:FA:60,00:16:53:4C:FA:67,48:5A:B6:54:35:DC,6B:C2:26:12:62:60,DANI 6B:C2:26:12:62:60,DM06082 48:5A:B6:54:35:DC,EV3 00:16:53:4C:E9:1D,EV3 00:16:53:4C:F2:6A,EV3 00:16:53:4C:FA:60,EV3 00:16:53:4C:FA:67,EV3BD 00:16:53:4C:F5:2D,IZE 00:16:53:4C:B1:F9,JOE 00:16:53:4C:F9:A4,MEGAROBOT 00:16:53:4C:B2:02,MrEv3 00:16:53:4C:B4:EB
75f550ea-3225-436b-9d7c-aba67bd18d71,34:11.0,44,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,1.18859148,-0.500805259,0.22423476,100,100,-66,100,100,-81,100,-52,-66,100,100,100,-76,100,100,-69,100,100,-63,-62,-78,-81,-78,100,100,100,100,100,-81,100,100,-64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
cde504dd-c6b4-4476-afed-22b0f52a451f,45:59.0,47,7,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.240426868,-0.93963176,0.099668652,-61,100,-54,100,100,-85,100,-61,-76,100,100,100,-85,100,100,-88,100,100,-77,-75,-89,100,100,100,100,100,100,-84,100,100,100,-60,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
493e9dec-078f-47ec-bacb-ccab9da6a9f3,47:50.0,44,20,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,1.055942059,-0.187645286,-0.079199068,-88,100,-81,100,100,100,100,-64,-74,100,100,100,-77,100,100,-84,100,100,-77,-76,-85,-88,-88,100,100,100,100,100,100,100,100,-86,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273ec9f9-06cd-4f26-9a69-245a48730e3a,22:13.0,48,17,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,2.267588139,-0.167157814,-0.076771893,100,100,-78,100,100,-84,100,-58,-73,100,100,-84,-75,100,100,-73,100,100,-72,-72,-82,-85,100,100,100,100,100,100,100,100,100,-83,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5632ab57-daf5-49c2-8fad-5d2b5632c74d,28:37.0,40,17,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.828837574,-0.170130476,-0.031239834,-81,100,-84,100,100,-84,100,-59,-83,100,100,100,-81,100,100,-85,100,100,-76,-77,-85,-85,100,100,100,100,100,100,100,100,100,100,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
65c4864f-d5a5-4e38-a8a3-64c3a7b1e76a,43:52.0,44,7,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.474418163,-0.794722497,0.039195601,-72,100,-66,100,100,100,100,-52,-76,100,100,100,-84,100,100,-80,100,100,-69,-69,100,100,100,100,100,100,100,-85,100,100,100,-72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d05e3d29-f717-42a4-bb19-c9f7d29e01cb,21:21.0,36,10,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.756177306,-0.690943182,0.394791126,-62,100,-72,100,100,100,100,-47,-79,100,100,100,100,100,100,-65,100,100,-73,-73,100,-83,-83,100,100,100,100,-84,100,100,100,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7b1503c3-f64b-4407-a5a1-8edebcd435f3,42:43.0,43,13,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.810496449,-0.501113594,-0.120108739,-75,100,-78,100,100,-83,100,-57,-86,100,100,100,-76,100,100,-70,100,100,-75,-75,100,-88,100,100,100,100,100,100,100,100,100,-76,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8035b21a-280e-4b59-bd62-85d659b82076,47:31.0,49,7,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.497290373,-1.098727822,0.096473768,-64,100,-59,100,100,-83,100,-60,-69,-91,100,100,-78,100,100,100,100,100,-53,-53,-86,-87,100,100,100,100,100,-75,100,100,100,-57,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992a839c-8156-4869-8d77-cf5608e2a3c0,50:36.0,38,20,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,1.718354821,-0.145763844,-0.058755819,-76,100,-79,100,100,-79,100,-45,-83,100,100,100,-64,100,100,-86,100,100,-69,-71,-85,-83,100,100,100,100,100,100,100,100,100,-82,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d4f0bf0b-d9aa-444d-ad20-bae9a4034bcb,48:27.0,36,13,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.098952174,-0.462761253,-0.066568166,-64,-92,-72,100,100,-86,100,-63,-75,100,100,100,-79,100,100,-72,100,100,-69,-71,-85,-84,100,100,100,100,100,100,100,100,100,100,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4b431e76-f862-4edf-9d5b-7ee7588d3a5f,29:59.0,44,18,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,2.320416927,-0.282918632,0.03634762,-83,100,-81,100,100,-84,100,-61,-81,100,100,100,-70,100,100,-88,100,100,-75,-75,-90,100,100,100,100,100,100,-81,100,100,100,-86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
ae0c3633-f509-4489-bafd-153c5a341b44,32:06.0,38,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.015297178,-0.594342053,0.16514869,-68,100,-71,100,100,-82,100,-47,-79,100,100,100,-80,100,100,-67,100,100,-73,-71,-83,-82,-83,100,100,100,100,100,-84,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
fb917ea0-0582-4f2e-82f3-14eadfd35180,41:47.0,44,13,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.297052383,-0.635891497,-0.136402607,-89,100,-75,100,100,100,100,-66,-87,100,100,100,-80,100,100,-80,100,100,-76,-75,100,-85,100,100,100,100,100,-81,100,100,100,-76,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40046f80-3828-4531-8aa1-66681abe44f2,35:48.0,48,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.958160579,-0.415908813,0.264817327,-86,100,-62,100,100,-83,100,-56,-63,100,100,-85,-80,100,-90,-73,100,100,-65,-64,-83,-82,100,100,100,100,100,-72,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
a13c2255-25e2-4774-a547-45ae27f991c2,02:16.0,37,10,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,2.673927546,-0.103020802,-0.034469102,-73,100,-78,100,100,100,100,-60,100,100,100,100,100,100,100,-75,100,100,-81,-80,100,100,100,100,100,100,100,-88,-86,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ee64a8e7-b473-4bbb-ad8b-879b8f16c48e,16:35.0,36,9,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.015051246,-0.339958727,-0.080471002,-71,100,-69,100,100,100,100,-54,-82,100,100,100,-85,100,100,-62,100,100,-79,-78,100,-88,100,100,100,100,100,-86,-84,100,100,-89,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7614ee62-f0dd-4e15-bba4-437775cc1ab7,31:16.0,36,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.080949195,-0.584310949,0.423668921,-73,100,-70,100,100,100,100,-47,-76,100,100,100,-80,100,100,-64,100,100,-67,-72,-83,-87,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f222454-8162-4108-8ba2-c785c2cf8504,14:56.0,39,13,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.242480353,-0.207372233,0.035073332,-64,100,-82,100,100,100,100,-56,-82,100,100,100,-83,100,100,-86,100,100,-78,-76,100,100,100,100,100,100,100,-86,100,100,100,-76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
e542df60-2063-4ed8-a4f9-aed7e6cdcce4,46:48.0,38,13,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.387977332,-0.583211541,-0.053520266,-59,100,-76,100,100,-82,100,-57,-79,100,100,100,-76,100,100,-77,100,100,-76,-71,-85,-85,100,100,100,100,100,100,100,100,100,-81,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57ad6d3e-858e-4228-a2d1-bf56c33d3915,12:29.0,46,15,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.427471519,-0.210197762,-0.137586743,-82,100,-82,100,100,100,100,-61,-80,100,100,100,-82,100,100,-82,100,100,-75,-74,-91,100,-89,100,100,100,100,-84,100,100,100,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
85c53418-4f8f-4e7b-8948-1ba2b99f3122,14:06.0,44,15,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-2.425061464,-0.240620673,-0.065480024,100,100,-84,100,100,-89,100,-58,-78,100,100,100,-86,100,100,-82,100,100,-77,-76,-89,100,-95,100,100,100,100,-83,100,100,100,-85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4bdd2030-e56f-4999-be61-1f762643d9a7,45:32.0,49,19,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.858244419,-0.170710325,-0.017239671,100,100,-85,100,100,100,100,-67,-79,-87,100,100,-71,100,100,-89,100,100,-77,-75,-85,-85,100,100,100,100,100,-86,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
f4cfa25a-8c46-4fea-9e4f-e9d3cb5b7cb2,59:42.0,37,14,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.106619716,-0.59843421,-0.162198812,100,100,-80,100,100,-83,100,-61,-82,100,100,100,-84,100,100,-79,100,100,-75,-77,-83,-86,100,100,100,100,100,-86,100,100,100,100,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8db14f53-b4da-4aa2-9fbb-4e52a8b1e5a3,28:06.0,49,9,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.470622897,-0.015107073,-0.075613149,-71,100,-65,100,100,100,100,-59,-72,100,100,-86,-85,100,100,-76,100,100,-63,-64,100,100,-88,100,100,100,100,-83,100,100,100,-62,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
c08d99c2-7ebd-42e5-91dc-a2c25250e0bb,51:23.0,42,19,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,2.356739044,-0.10888923,0.031239834,-63,100,-72,100,100,-82,100,-53,-75,100,100,100,-56,100,100,-76,100,100,-70,-71,-81,-82,100,100,100,100,100,100,-83,100,100,-82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
e2a66f0a-7d2c-4823-9bd6-bfc597a4ea64,57:14.0,41,14,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.643097818,-0.604164898,-0.0767719,-81,100,-80,100,100,-83,100,-54,-73,100,100,100,-76,100,100,-77,100,100,-69,-70,-82,-84,-87,100,100,100,100,-81,100,100,100,-76,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97253ced-33bd-4da6-a433-902db61d355f,29:01.0,50,9,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.212847233,-0.098186918,-0.042228404,-71,100,-61,100,100,100,100,-68,-67,100,100,100,-82,100,100,-76,100,100,-70,-71,-86,-88,100,100,100,100,100,-82,100,100,100,-67,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
848753b5-e66a-47ba-89fa-c50e4e3daa75,00:22.0,36,14,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.486949563,-0.649533153,-0.11710874,-67,100,-74,100,100,-83,100,-57,-81,100,100,100,-79,100,100,-74,100,100,-72,-70,-78,-81,100,100,100,100,100,100,100,100,100,-85,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ac38b983-08fc-43ac-9d84-27d4427e09fe,17:41.0,37,9,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.10045395,-0.29497388,-0.057906203,-62,100,-71,100,100,100,100,-42,-77,100,100,-91,-84,100,100,-62,100,100,-74,-75,100,100,100,100,100,100,100,-84,-86,100,100,-78,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
134e3235-fdbd-49ad-99ec-c459cae24b8a,07:01.0,46,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.823191762,-0.226756021,0.168596938,-83,100,-71,100,100,-85,100,-61,-81,100,100,-88,-83,100,-91,-72,100,100,-71,-69,-88,100,100,100,100,100,100,-84,100,100,100,-76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
89033599-1141-4dca-80ee-2098fccc92ad,55:47.0,43,14,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-1.973176241,-0.533725917,-0.204017982,100,100,-72,100,100,-79,100,-56,-80,100,100,100,-78,100,100,-82,100,100,-74,-73,-90,-88,-88,100,100,100,100,-78,100,100,100,-81,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f4e8fe3e-2417-4511-bcd6-e541abf81d36,43:49.0,51,19,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.823364258,-0.261554241,0.03569911,100,100,-86,100,100,100,100,-68,-78,100,100,100,-74,100,100,-84,100,100,-79,-78,-85,-94,-91,100,100,100,100,-89,100,100,100,-87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
371e2e5d-aceb-4617-8a5b-f852d111802e,17:50.0,37,17,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,-0.747647762,-0.326783001,0.016947528,-77,100,-78,100,100,-90,100,-48,-84,100,100,100,-73,100,100,-86,100,100,-69,-68,100,100,-93,100,100,100,100,100,100,100,100,-82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
227b6248-5b9f-4768-b049-f6a3b887ba5c,30:56.0,35,11,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,0.488904774,-0.525040627,0.24084647,-73,100,-70,100,100,100,100,-47,-76,-91,100,100,-80,100,100,-64,100,100,-67,-72,-83,-87,100,100,100,100,100,100,100,100,100,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271892bf-dbb0-43c9-be82-0b134eed4a69,12:13.0,46,16,1.5,8e4181f2-8e1c-467d-8cc2-4580bf5cb76c,Ground Floor Lobby,1.708295703,-0.350004286,0.015871683,-87,100,-77,100,100,-83,100,-58,-77,-80,100,100,-75,100,100,-82,100,100,-72,-70,-85,-84,100,100,100,100,100,-80,100,100,100,100,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b87b82bb-df67-4f4e-ad1b-edab17b8b870,29:22.0,28,27,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.227834463,-0.688994527,0.293588996,-70,100,100,100,100,-69,100,-88,-85,100,100,100,100,100,-70,100,100,100,-79,-80,-75,-76,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24a67f13-1256-40b8-b466-2a41142016c7,29:22.0,25,24,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.635860324,-0.236558467,-0.105665594,-81,100,100,100,100,-76,100,100,-90,100,100,100,-90,100,-83,100,100,100,-76,-77,-77,-77,100,-88,100,100,100,100,100,100,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b4ab322-8478-4d17-be1c-5d88e6768432,25:06.0,25,28,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.158062056,-0.121442445,-0.081452042,-81,100,100,100,100,-73,100,100,-93,100,100,100,100,100,-80,100,100,100,-84,-84,-76,-76,100,100,100,100,100,-91,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83063d97-1562-4c89-bcfa-82aa3aa9c70e,30:19.0,28,26,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-1.518751979,-0.351265341,0.033320997,-68,100,100,100,100,-67,100,100,-91,100,100,100,100,100,-70,100,100,100,-81,-82,-71,-71,100,100,100,100,100,-91,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8ae8faab-545b-43ea-8e7c-4d6eb9277d04,31:09.0,27,26,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,2.574115276,-0.244520381,0.062418811,-70,100,100,100,100,-79,100,100,100,100,100,100,100,100,-69,100,100,100,-84,-84,-80,-81,100,100,100,100,100,-87,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ba790b03-5228-496a-ac12-53bba56e5432,22:12.0,28,28,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.114951193,-0.155565411,-0.019605331,-73,100,100,100,100,-80,100,100,100,100,100,100,100,100,-72,100,100,100,-84,-84,-81,-81,100,-88,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
092495c4-e3d0-4c8a-b3f8-d7de592adaca,39:20.0,26,25,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.497092277,-0.314308852,-0.130403295,-65,100,100,100,100,-73,100,-86,100,100,100,100,100,100,-64,100,100,100,-65,-67,-76,-76,100,100,100,100,100,100,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05636972-287f-4bfc-897c-de573a30e79e,28:29.0,25,23,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.016361117,-0.429688424,-0.094951704,-70,100,100,100,100,-74,100,100,100,100,100,100,100,100,-71,100,100,100,-79,-80,-82,-80,100,-89,100,100,100,-86,100,100,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15e4756a-afa2-43df-83d8-2b10f2a9463f,25:04.0,28,22,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.524550498,-0.405703098,-0.132551536,-73,100,100,100,100,-67,100,-81,-81,100,100,100,100,100,-73,100,100,100,-67,-67,-77,-77,100,100,100,100,100,-80,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be148d14-54c1-4e4e-a81f-f330c2ee9294,38:50.0,27,25,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.467616647,-0.16746749,-0.046121117,-75,100,100,100,100,-82,100,100,-90,100,100,100,100,100,-85,100,100,100,-83,-83,-82,-85,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c04cd446-752a-48b1-8cdd-4ab7a5858007,34:10.0,28,25,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.325623274,-0.480439693,-0.114254326,100,100,100,100,100,-75,100,-89,-86,100,100,100,100,100,-64,100,100,100,-80,-80,-72,-71,100,100,100,100,100,-89,100,100,100,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcadddb5-0c12-4eea-9ef3-db307ffc830d,32:23.0,27,24,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.321576804,-0.403259665,-0.094951704,-73,100,100,100,100,-75,100,-84,-79,100,100,100,100,100,-73,100,100,100,-65,-65,-76,-76,100,100,100,100,100,100,100,100,100,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9838330-fb9c-43d6-bdd0-8143b989c590,28:27.0,27,27,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.17434749,-0.485015869,0.308930695,-63,100,100,100,100,-72,100,-90,-87,100,100,100,-86,100,-63,100,100,100,-72,-73,-75,-74,100,100,100,100,100,-89,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2a0724a9-db65-44ad-964a-9829bab1f141,30:17.0,26,24,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.372859061,-0.435723692,-0.096473768,-68,100,100,100,100,-72,100,-85,100,100,100,100,100,100,-69,100,100,100,-70,-70,-78,-78,100,100,100,100,100,-86,100,100,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71a2f562-c827-448c-b1b6-f64037a22c46,33:06.0,28,24,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.212840676,-0.480469197,-0.13944006,-73,100,100,100,100,-73,100,100,-83,100,100,100,100,100,-73,100,100,100,-70,-70,-71,-71,100,100,100,100,100,100,100,100,100,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1dbd8f02-a197-4a38-ac89-ed2386c621a1,27:21.0,26,27,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.635213614,-0.486462742,0.081452049,-75,100,100,100,100,-71,100,100,-87,100,100,100,-87,100,-74,100,100,100,-76,-76,-77,-77,100,-88,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86aa8d5a-91da-4ef8-8bcf-5a24967f8ccd,26:51.0,27,23,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-1.23667407,-0.33695215,-0.159913108,-73,100,100,100,100,-74,100,100,-83,100,100,100,100,100,-73,100,100,100,-75,-75,-70,-70,100,-88,100,100,100,100,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e55b871f-c1be-4540-a524-a0212d425fc9,27:44.0,26,23,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.349463463,-0.297308564,-0.092046849,-63,100,100,100,100,-69,100,100,-89,100,100,100,100,100,-63,100,100,100,-78,-78,-84,-83,100,100,100,100,100,100,100,100,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d421b418-258f-42d5-a12f-90047f4f4795,24:30.0,27,22,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.037991609,-0.222270921,-0.105665587,-72,100,100,100,100,-77,100,-84,-83,100,100,100,100,100,-74,100,100,100,-74,-73,-78,-77,100,100,100,100,100,-86,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8e05ae8-157d-4e9d-938a-ee537f2890a7,24:04.0,26,28,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.569054008,-0.018167811,-0.03634762,-68,100,100,100,100,-75,100,-94,100,100,100,100,-93,100,-67,100,100,100,-80,-80,-76,-76,100,-87,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab394865-6a29-45fb-a63f-04d29f2714d0,40:14.0,25,25,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,-0.526132405,-0.334047645,-0.090659894,-77,100,100,100,100,-78,100,-90,-81,100,100,100,-90,100,-76,100,100,100,-72,-73,-71,-71,100,-93,100,100,100,-89,100,100,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ddc64a1-6b30-4a9f-9466-8f355e88554b,26:35.0,25,27,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.79406178,-0.363080621,0.201317102,-76,100,100,100,100,-74,100,-92,-91,100,100,100,100,100,-77,100,100,100,-83,-83,-81,-81,100,-89,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5b69def9-5278-4a7d-b56b-2fd8c0390947,36:14.0,25,22,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.990370035,-0.27201584,0.058755822,100,100,100,100,100,-81,100,100,100,-91,100,100,-87,100,-77,100,-90,-95,-83,-82,-82,-82,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baabcd8d-637f-400b-8b7c-c741c87b2af4,32:52.0,25,26,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,1.44332242,-0.625357807,0.097726904,-74,-91,100,100,100,-74,100,-86,100,100,100,100,-88,100,-71,100,100,100,-68,-69,-71,-72,100,100,100,100,100,-85,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8e6250ce-9507-4c53-925e-8021320d231d,23:42.0,26,22,4.4,93f32509-0f74-4f2c-a45a-90858ca646d8,Lab 102,0.473882437,-0.285634607,-0.098045275,-70,100,100,100,100,-70,100,100,-85,100,100,100,100,100,-71,100,100,100,-75,-74,-78,-77,100,-92,100,100,100,-87,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
